HMDB_ID,Name,MF,Exact_Mass,category
HMDB0035386,"(24E)-3alpha-Acetoxy-15alpha-hydroxy-23-oxo-7,9(11),24-lanostatrien-26-oic acid",C32H46O6,526.3294392,0
HMDB0035388,"(24E)-3alpha,15alpha-Diacetoxy-23-oxo-7,9(11),24-lanostatrien-26-oic acid",C34H48O7,568.3400039,0
HMDB0035394,ent-16-Kaurene,C20H32,272.250401,0
HMDB0035395,Ginsenoside C,C42H72O13,784.4972924,0
HMDB0035397,Cohibin C,C37H68O4,576.5117607,0
HMDB0035400,"1-Tridecene-3,5,7,9,11-pentayne",C13H6,162.0469502,0
HMDB0035402,Culinariside,C45H87NO10,801.632998,0
HMDB0035409,Ozone,O3,47.98474387,0
HMDB0035419,Pyranodelphinin B,C24H22O12,502.1111261,0
HMDB0035420,Pyranocyanin A,C30H32O15,632.1741203,0
HMDB0035421,Pyranodelphinin A,C30H32O16,648.1690349,0
HMDB0035427,Glicoisoflavanone,C22H24O6,384.1572885,0
HMDB0035429,Assamsaponin B,C61H92O28,1272.577512,0
HMDB0035431,Assamsaponin D,C59H92O27,1232.582598,0
HMDB0035432,Assamsaponin A,C57H88O25,1172.561468,0
HMDB0035433,Canarigenin 3-[glucosyl-(1->4)-6-deoxy-alloside],C35H52O13,680.3407918,0
HMDB0035439,"3',4',5'-Trimethoxytricetin 7-[rhamnosyl-(1->6)-glucoside]",C30H36O16,652.2003351,0
HMDB0035443,"(E,E)-1,6-bis(4-methoxyphenyl)-1,5-hexadiene",C20H22O2,294.1619799,0
HMDB0035449,"1beta,2alpha,3beta,19alpha-Tetrahydroxy-12-ursen-28-oic acid 28-O-[b-D-Glucopyranosyl-(1->2)-b-D-glucopyranosyl] ester",C42H68O16,828.4507361,0
HMDB0035450,Pelargonidin 3-O-[b-D-Glucopyranosyl-(1->2)-[4-hydroxycinnamoyl-(->6)]-b-D-glucopyranoside](E-) 5-O-b-D-glucopyranoside,C42H46O22,902.2480731,0
HMDB0035451,Pelargonidin 3-O-[b-D-Glucopyranosyl-(1->2)-[4-hydroxy-3-methoxy-(E)-cinnamoyl-(->6)]-b-D-glucopyranoside] 5-O-b-D-glucopyranoside,C43H48O23,932.2586378,0
HMDB0035452,Pelargonidin 3-O-[b-D-Glucopyranosyl-(1->2)-[4-hydroxycinnamoyl-(->6)]-b-D-glucopyranoside](E-) 5-O-(6-O-malonyl-b-D-glucopyranoside),C45H48O25,988.248467,0
HMDB0035453,Pelargonidin 3-O-[b-D-Glucopyranosyl-(1->2)-[4-hydroxy-3-methoxy-(E)-cinnamoyl-(->6)]-b-D-glucopyranoside] 5-O-(6-O-malonyl-b-D-glucopyranoside),C46H50O26,1018.259032,0
HMDB0035454,YGM 5A,C50H52O26,1068.274682,0
HMDB0035456,YGM 6,C53H56O27,1124.300897,0
HMDB0035459,YGM 1A,C49H50O26,1054.259032,0
HMDB0035460,YGM 1B,C51H52O27,1096.269596,0
HMDB0035462,Myricetin 3-(6-acetylgalactoside),C23H22O14,522.1009554,0
HMDB0035463,Myricetin 7-(6''-galloylglucoside),C28H24O17,632.1013493,0
HMDB0035464,6''-Acetylapiin,C28H30O15,606.1584703,0
HMDB0035465,"6,8-Di-O-methylaverufin",C22H20O7,396.120903,0
HMDB0035468,Melilotussaponin O2,C47H72O19,940.4667801,0
HMDB0035469,"N-(2R-Hydroxydocosanoyl)-2S-amino-1,3S,4R-octadecanetriol",C40H81NO5,655.6114747,0
HMDB0035470,"N-(2R-Hydroxytricosanoyl)-2S-amino-1,3S,4R-octadecanetriol",C41H83NO5,669.6271248,0
HMDB0035471,"N-(2R-Hydroxypentacosanoyl)-2S-amino-1,3S,4R-octadecanetriol",C43H87NO5,697.6584249,0
HMDB0035472,"N-(2R-Hydroxyhexacosanoyl)-2S-amino-1,3S,4R-octadecanetriol",C44H89NO5,711.674075,0
HMDB0035473,Avocadyne,C17H32O3,284.2351449,0
HMDB0035475,Simmondsin 2'-ferulate,C26H33NO12,551.2002755,0
HMDB0035480,"N-[(4E,8E)-1,3-dihydroxyoctadeca-4,8-dien-2-yl]hexadecanamide",C34H65NO3,535.496445,0
HMDB0035483,Tuberoside C (Allium tuberosum),C51H84O23,1064.540339,0
HMDB0035485,"(3b,5a,6b,22a,25R)-Furostane-22-methoxy-3,6,26-triol 3-[glucosyl-(1->2)-[xylosyl-(1->3)]-glucosyl-(1->4)-galactoside] 26-glucoside",C57H96O29,1244.603727,0
HMDB0035486,6-Caffeoylsucrose,C21H28O14,504.1479056,0
HMDB0035488,"(25S)-Spirostane-3b,5b,6a-triol 3-[4''-rhamnosylglucoside]",C39H64O14,756.4296068,0
HMDB0035493,Notoginsenoside K,C48H82O18,946.5501158,0
HMDB0035497,Araloside S1,C61H100O23,1200.66554,0
HMDB0035498,Fevicordin B 2-[rhamnosyl-(1->4)-glucosyl-(1->6)-glucoside],C49H74O22,1014.467174,0
HMDB0035501,Licoagrochalcone B,C21H20O4,336.1361591,0
HMDB0035502,Sambucus nigra Degraded cyanogenic glycosides (2'-Epimer),C16H19NO8,353.1110666,0
HMDB0035504,"Epicatechin-(4beta->6)-epicatechin-(2beta->7,4beta->8)-epicatechin",C45H36O18,864.1901643,0
HMDB0035506,Schidigeragenin B,C27H40O4,428.2926598,0
HMDB0035507,Schidigerasaponin B1,C44H68O18,884.4405654,0
HMDB0035508,Annoglabasin F,C22H34O5,378.2406242,0
HMDB0035509,Tsugarioside B,C37H60O7,616.4339043,0
HMDB0035515,"3,5-Didecanoylpyridine",C25H41NO2,387.3137296,0
HMDB0035516,5-Decanoyl-2-nonylpyridine,C24H41NO,359.3188149,0
HMDB0035517,"1,1'-(1,4-Dihydro-4-nonyl-3,5-pyridinediyl)bis[1-decanone]",C34H61NO2,515.4702302,0
HMDB0035518,"1-[1,4-Dihydro-4-nonyl-5-(1-oxodecyl)-3-pyridinyl]-1-dodecanone",C36H65NO2,543.5015303,0
HMDB0035519,"1,1'-(1,4-Dihydro-4-nonyl-3,5-pyridinediyl)bis[1-dodecanone]",C38H69NO2,571.5328305,0
HMDB0035522,Ginsenoyne M,C32H46O2,462.3497807,0
HMDB0035528,Capsicum annuum Fluorescent chlorophyll catabolite,C35H40N4O7,628.2896997,0
HMDB0035529,Chlorosesamone,C15H13ClO4,292.0502366,0
HMDB0035531,"8,10-Hentriacontanedione",C31H60O2,464.4593312,0
HMDB0035538,"12,14-Octacosanedione",C28H54O2,422.412381,0
HMDB0035555,"10,12-Pentacosanedione",C25H48O2,380.3654308,0
HMDB0035564,"6,8-Tricosanedione",C23H44O2,352.3341307,0
HMDB0035570,"6,8-Heneicosanedione",C21H40O2,324.3028305,0
HMDB0035575,"4,6-Nonadecanedione",C19H36O2,296.2715304,0
HMDB0035578,"10,12-Tritriacontanedione",C33H64O2,492.4906313,0
HMDB0035582,"1-Phenyl-1,3-heptadecanedione",C23H36O2,344.2715304,0
HMDB0035584,"1-Phenyl-1,3-nonadecanedione",C25H40O2,372.3028305,0
HMDB0035589,Phlorin,C12H16O8,288.0845175,0
HMDB0035590,"15-Acetoxyscirpene-3,4-diol 4-O-a-D-glucopyranoside",C23H34O11,486.2101119,0
HMDB0035593,Rishitin,C14H22O2,222.1619799,0
HMDB0035599,Lucidenic acid G,C27H40O7,476.2774036,0
HMDB0035603,Mascaroside,C26H36O11,524.225762,0
HMDB0035606,"(24E)-3beta,15alpha,22S-Triacetoxylanosta-7,9(11),24-trien-26-oic acid",C36H52O8,612.3662186,0
HMDB0035607,Saponin H,C36H58O10,650.4029981,0
HMDB0035610,Taraxacolide 1-O-b-D-glucopyranoside,C21H32O9,428.2046326,0
HMDB0035620,Artabsinolide A,C15H20O5,280.1310738,0
HMDB0035626,Glaucarubin,C25H36O10,496.2308474,0
HMDB0035635,Kanokoside A,C21H32O12,476.1893765,0
HMDB0035640,Sintaxanthin,C31H42O,430.323566,0
HMDB0035641,3-Hydroxysintaxanthin,C31H42O2,446.3184806,0
HMDB0035654,Phytal,C20H38O,294.2922658,0
HMDB0035664,Dukunolide B,C26H26O10,498.1525971,0
HMDB0035665,"L-1,2,3,4-Tetrahydro-beta-carboline-3-carboxylic acid",C12H12N2O2,216.0898776,0
HMDB0035678,3-Hydroxy-1-phenyl-1-heptadecanone,C23H38O2,346.2871805,0
HMDB0035683,Dukunolide A,C26H26O9,482.1576824,0
HMDB0035684,Deacetylnomilin,C26H32O8,472.209718,0
HMDB0035685,beta-Citraurol,C30H42O2,434.3184806,0
HMDB0035686,beta-Citraurinene,C30H42O,418.323566,0
HMDB0035689,Melleolide,C23H28O6,400.1885886,0
HMDB0035690,6-O-Methylarmillaridin,C25H31ClO6,462.1809164,0
HMDB0035695,Vitamin A2 aldehyde,C20H26O,282.1983655,0
HMDB0035696,Pyrrhoxanthinol,C37H46O5,570.3345246,0
HMDB0035697,Momordicoside E,C37H60O12,696.4084774,0
HMDB0035700,Lucidenic acid J,C27H38O8,490.2566682,0
HMDB0035701,Cucurbitacin I 2-glucoside,C36H52O12,676.3458771,0
HMDB0035702,"3H-1,2-Dithiole-3-thione",C3H2S3,133.9318621,0
HMDB0035705,Zeaxanthin dipalmitate,C72H116O4,1044.887362,0
HMDB0035707,"(6alpha,7alpha,10alpha)-1(5),3-Aromadendradiene",C15H22,202.1721507,0
HMDB0035717,S-Acetyl dihydroasparagusic acid,C6H10O3S2,194.0071356,0
HMDB0035732,Dukunolide D,C26H28O8,468.1784179,0
HMDB0035733,Dukunolide E,C26H28O9,484.1733325,0
HMDB0035736,"11,12-Dihydrolactaroviolin",C15H16O,212.1201151,0
HMDB0035742,Absinthin,C30H40O6,496.282489,0
HMDB0035746,Hovenoside D,C57H92O26,1192.587683,0
HMDB0035750,Ziziphin,C51H80O18,980.5344658,0
HMDB0035757,Cascaroside C,C27H32O13,564.1842911,0
HMDB0035759,"7-Ethyl-5,6-dihydro-1,4-dimethylazulene",C14H18,186.1408506,0
HMDB0035779,Armillane,C23H32O7,420.2148034,0
HMDB0035781,Naematolone,C17H22O5,306.1467238,0
HMDB0035802,S-Japonin,C19H28O3S,336.1759155,0
HMDB0035806,psi-Taraxasteryl acetate,C32H52O2,468.3967309,0
HMDB0035807,Nitrous oxide,N2O,44.00106263,0
HMDB0035821,Momordicoside G,C37H60O8,632.4288189,0
HMDB0035844,Lucidone A,C24H34O5,402.2406242,0
HMDB0035853,Fasciculol C,C30H52O6,508.3763894,0
HMDB0035860,Terretonin,C26H32O9,488.2046326,0
HMDB0035864,13-Hydroxy-5'-O-methylmelledonal,C24H30O9,462.1889826,0
HMDB0035866,Melledonal C,C24H29ClO8,480.1550956,0
HMDB0035867,"11,13-Dihydrotaraxinic acid glucosyl ester",C21H30O9,426.1889826,0
HMDB0035871,Hexathiepane,CH2S6,205.8480742,0
HMDB0035876,Mesuagin,C24H22O5,390.1467238,0
HMDB0035881,11-Hydroxy-9-tridecenoic acid,C13H24O3,228.1725446,0
HMDB0035884,Melledonol,C23H30O8,434.1940679,0
HMDB0035885,Ganoderic acid L,C30H46O8,534.3192684,0
HMDB0035888,Tyromycic acid,C30H44O3,452.3290453,0
HMDB0035890,Lucidenic acid K,C27H36O7,472.2461035,0
HMDB0035892,Ginsenoside Rb1,C54H92O23,1108.602939,0
HMDB0035893,Elaterinide,C38H54O13,718.3564418,0
HMDB0035899,Pyrohyperforin,C35H50O4,534.3709101,0
HMDB0035900,Muricatenol,C37H68O6,608.5015899,0
HMDB0035901,Thiacremonone,C6H8O3S,160.0194148,0
HMDB0035904,Phyllanthusol B,C35H49NO18,771.2949638,0
HMDB0035905,Quadranguloside,C54H90O23,1106.587289,0
HMDB0035909,Glaucarubol 15-O-beta-D-glucopyranoside,C26H38O13,558.2312413,0
HMDB0035910,Cedryl acetate,C17H28O2,264.2089301,0
HMDB0035918,"7(14)-Bisabolene-2,3,10,11-tetrol",C15H28O4,272.1987594,0
HMDB0035919,Corchorifatty acid F,C18H32O5,328.2249741,0
HMDB0035921,Limonin,C26H30O8,470.1940679,0
HMDB0035923,Hirsutin,C10H19NOS2,233.0908056,0
HMDB0035940,Mulberrofuran T,C44H44O9,716.298533,0
HMDB0035941,Kuwanol E,C39H38O9,650.2515828,0
HMDB0035942,Phyllanthusol A,C35H49NO19,787.2898784,0
HMDB0035944,Cyclopassifloside I,C37H62O12,698.4241274,0
HMDB0035950,Nervonoylacetone,C27H50O2,406.3810808,0
HMDB0035951,Erucoylacetone,C25H46O2,378.3497807,0
HMDB0035952,Ximenoylacetone,C29H54O2,434.412381,0
HMDB0035953,"(Z)-22-Hentriacontene-2,4-dione",C31H58O2,462.4436811,0
HMDB0035956,Lumequoylacetone,C33H62O2,490.4749812,0
HMDB0035961,Artonin D,C40H36O10,676.2308474,0
HMDB0035967,24-Methylcycloart-23-en-3beta-yl acetate,C33H54O2,482.412381,0
HMDB0035971,"(17alpha,23S)-17,23-Epoxy-29-hydroxy-27-norlanosta-1,8-diene-3,15,24-trione",C29H40O5,468.2875744,0
HMDB0035973,Lucidenic acid M,C27H42O6,462.2981391,0
HMDB0035974,(S)-Spirobrassinin,C11H10N2OS2,250.0234543,0
HMDB0035975,Lucidenic acid L,C27H38O7,474.2617536,0
HMDB0035978,O-Methylganoderic acid O,C37H56O9,644.3924334,0
HMDB0035980,"3,7,11,15,23-Pentaoxolanost-8-en-26-oic acid",C30H40O7,512.2774036,0
HMDB0035987,Ganoderic acid H,C32H44O9,572.298533,0
HMDB0035988,Ganoderic acid F,C32H42O9,570.2828829,0
HMDB0035990,Cerebroside B,C41H77NO9,727.5598331,0
HMDB0035996,2-(Methylthio)-3H-phenoxazin-3-one,C13H9NO2S,243.0353992,0
HMDB0036011,Cinnzeylanine,C22H34O8,426.2253681,0
HMDB0036013,"(R)-3,4-Dihydro-2-(4,8,12-trimethyl-3,7,11-tridecatrienyl)-2H-1-benzopyran-6-ol",C25H36O2,368.2715304,0
HMDB0036014,"7-Hydroxy-1,4,5-trimethoxyxanthone 7-O-[b-D-glucosyl-(1->2)-b-D-galactoside]",C28H34O16,626.184685,0
HMDB0036028,alpha-(Methoxyimino)-N-methyl-2-[[[1-[3-(trifluoromethyl)phenyl]ethoxy]imino]methyl]benzeneacetamide,C20H20F3N3O3,407.1456761,0
HMDB0036031,Labienoxime,C13H23NO,209.1779644,0
HMDB0036033,7alpha-1(10->19)-Abeo-7-acetoxyobacun-9(11)-ene,C28H32O8,496.209718,0
HMDB0036060,Hebevinoside IV,C36H60O7,604.4339043,0
HMDB0036062,Ubiquinone 6,C39H58O4,590.4335103,0
HMDB0036075,Limonexic acid,C26H30O10,502.1838972,0
HMDB0036105,Kanokoside D,C27H44O16,624.2629354,0
HMDB0036117,(1'R)-Nepetalic acid,C10H16O3,184.1099444,0
HMDB0036121,Demethyloleuropein,C24H30O13,526.168641,0
HMDB0036122,[6]-Gingerdiol 4'-O-beta-D-glucopyranoside,C23H38O9,458.2515828,0
HMDB0036131,S-Furanopetasitin,C24H32O5S,432.1970448,0
HMDB0036133,"3-[[5-Methyl-2-(1-methylethyl)cyclohexyl]oxy]-1,2-propanediol",C13H26O3,230.1881947,0
HMDB0036134,4-[(2-Furanylmethyl)thio]-2-pentanone,C10H14O2S,198.0714504,0
HMDB0036150,"4,11,13,15-Tetrahydroridentin B",C15H24O4,268.1674593,0
HMDB0036156,Deoxynivalenol,C15H20O6,296.1259884,0
HMDB0036157,15-Deacetylneosolaniol,C17H24O7,340.1522031,0
HMDB0036159,Toxin T2 tetrol,C15H22O6,298.1416384,0
HMDB0036162,3'-Hydroxy-HT2 toxin,C22H32O9,440.2046326,0
HMDB0036167,"Bis(2,5-dimethyl-3-furanyl) disulfide",C12H14O2S2,254.0435211,0
HMDB0036168,Bis(2-methyl-3-furanyl)tetrasulfide,C10H10O2S4,289.9563623,0
HMDB0036173,2-(3-Phenylpropyl)pyridine,C14H15N,197.1204495,0
HMDB0036181,2-[(Isopropylthio)methyl]furan,C8H12OS,156.0608857,0
HMDB0036185,3-(2-Furanyl)-2-phenyl-2-propenal,C13H10O2,198.0680796,0
HMDB0036188,Tetrahydrofurfuryl butyrate,C9H16O3,172.1099444,0
HMDB0036195,"N,2,3-Trimethyl-2-(1-methylethyl)butanamide",C10H21NO,171.1623143,0
HMDB0036207,alpha-Amylcinnamyl acetate,C16H22O2,246.1619799,0
HMDB0036214,"6-Feruloylglucose 2,3,4-trihydroxy-3-methylbutylglycoside",C21H30O12,474.1737264,0
HMDB0036226,"2,6-Dimethoxy-4-propylphenol",C11H16O3,196.1099444,0
HMDB0036241,6''-O-alpha-D-Galactopyranosylciceritol,C25H44O21,680.2375085,0
HMDB0036242,4-O-alpha-L-Rhamnopyranosylglucosinalbin,C20H29NO14S2,571.102946,0
HMDB0036243,Schidigerasaponin F1,C44H72O18,888.4718655,0
HMDB0036252,Foetidissimoside B,C63H100O31,1352.624856,0
HMDB0036254,Gladiatoside C2,C29H26O12,566.1424263,0
HMDB0036256,Gladiatoside B3,C47H56O25,1020.311067,0
HMDB0036259,Gladiatoside A3,C47H56O26,1036.305982,0
HMDB0036263,Annoglabasin C,C23H34O6,406.2355388,0
HMDB0036264,Quercetin 7-glucuronide 3-rhamnoside,C27H28O17,624.1326495,0
HMDB0036265,Momordicasaponin I,C76H120O40,1672.735589,0
HMDB0036267,Quillaic acid 3-[rhamnosyl-(1->3)-[galactosyl-(1->2)]-glucuronide] 28-[glucosyl-(1->3)-[xylosyl-(1->4)]-rhamnosyl-(1->2)-4-[5-[[5-(arabinosyloxy)-3-hydroxy-6-methyl-1-oxooctyl]oxy]-3-hydroxy-6-methyl-1-oxooctyl]-fucosyl] ester,C94H152O47,2032.950392,0
HMDB0036268,Quillaic acid 3-[galactosyl-(1->2)-[xylosyl-(1->3)]-glucuronide] 28-[glucosyl-(1->3)-[xylosyl-(1->4)]-rhamnosyl-(1->2)-4-[5-[[5-(arabinosyloxy)-3-hydroxy-6-methyl-1-oxooctyl]oxy]-3-hydroxy-6-methyl-1-oxooctyl]-fucosyl] ester,C93H150O47,2018.934742,0
HMDB0036269,"Quillaic acid 3-[rhamnosyl-(1->3)-[galactosyl-(1->2)]-glucuronide], 28-[apiosyl-(1->3)-xylosyl-(1->4)-[glucosyl-(1->3)]-rhamnosyl-(1->2)-4-[5-[[5-(arabinosyloxy)-3-hydroxy-6-methyl-1-oxooctyl]oxy]-3-hydroxy-6-methyl-1-oxooctyl]-fucosyl] ester",C99H160O51,2164.992651,0
HMDB0036272,Momordicasaponin II,C76H120O41,1688.730503,0
HMDB0036273,Quillaic acid 3-[galactosyl-(1->2)-glucuronide] 28-[xylosyl-(1->4)-rhamnosyl-(1->2)-[rhamnosyl-(1->3)]-4-acetyl-fucosyl] ester,C67H104O33,1436.645986,0
HMDB0036274,Quillaic acid 3-[galactosyl-(1->2)-[rhamnosyl-(1->3)]-glucuronide] 28-[xylosyl-(1->4)-rhamnosyl-(1->2)-[rhamnosyl-(1->3)]-4acetyl-fucosyl] ester,C73H114O37,1582.703895,0
HMDB0036275,Quillaic acid 3-[galactosyl-(1->2)-[xylosyl-(1->3)]-glucuronide] 28-[xylosyl-(1->4)-rhamnosyl-(1->2)-[rhamnosyl-(1->3)]-4-acetyl-fucosyl] ester,C72H112O37,1568.688245,0
HMDB0036276,Quillaic acid 3-[galactosyl-(1->2)-[rhamnosyl-(1->3)]-glucuronide] 28-[apiosyl-(1->3)-xylosyl-(1->4)-rhamnosyl-(1->2)-[rhamnosyl-(1->3)]-4-acetyl-fucosyl] ester,C78H122O41,1714.746153,0
HMDB0036286,Campesteryl alpha-linolenate,C46H76O2,660.5845317,0
HMDB0036287,Campesteryl linoleate,C46H78O2,662.6001817,0
HMDB0036288,Campesteryl elaidate,C46H80O2,664.6158318,0
HMDB0036290,Campesteryl brassidate,C50H88O2,720.6784321,0
HMDB0036291,Campesterol 6'-hexadecanoylglucoside,C50H88O7,800.6530052,0
HMDB0036292,Campesterol 6'-(9Z-octadecenoyl)-glucoside,C52H90O7,826.6686552,0
HMDB0036295,Cycloartanyl ferulate,C40H60O4,604.4491604,0
HMDB0036296,Uzarigenin 3-[xylosyl-(1->2)-rhamnoside],C34H52O12,652.3458771,0
HMDB0036298,Cyclopassifloic acid E,C31H52O8,552.3662186,0
HMDB0036300,Cyclopassifloside VII,C37H62O13,714.4190421,0
HMDB0036303,Epicatechin-(4beta->8)-gallocatechin,C30H26O13,594.1373409,0
HMDB0036313,Erinacine P,C27H40O8,492.2723183,0
HMDB0036314,Dehydrochorismic acid,C10H8O6,224.032088,0
HMDB0036316,Assamsaponin E,C59H92O26,1216.587683,0
HMDB0036317,Canavalioside,C26H42O12,546.2676268,0
HMDB0036319,(R)-Skyrin 2-xyloside,C35H26O14,670.1322555,0
HMDB0036321,"(7E,7'R,8'R)-e-Viniferin 3',5'-diglucoside",C40H42O16,778.2472853,0
HMDB0036323,"Secoisolariciresinol 9,9'-diglucoside",C32H46O16,686.2785854,0
HMDB0036325,Dinorcapsaicin,C16H23NO3,277.1677936,0
HMDB0036326,N-[(4-Hydroxy-3-methoxyphenyl)methyl]octanamide,C16H25NO3,279.1834437,0
HMDB0036329,Homocapsaicin,C19H29NO3,319.2147438,0
HMDB0036330,Homodihydrocapsaicin,C19H31NO3,321.2303939,0
HMDB0036336,Prodelphinidin A1,C30H24O14,608.1166055,0
HMDB0036338,"25-Acetyl-6,7-didehydrofevicordin F 3-glucoside",C37H52O13,704.3407918,0
HMDB0036339,"25-Acetyl-6,7-didehydrofevicordin F 3-[glucosyl-(1->6)-glucoside]",C43H62O18,866.3936152,0
HMDB0036340,Ethyl 7-epi-12-hydroxyjasmonate glucoside,C20H32O9,416.2046326,0
HMDB0036345,3-Cyclohexyldodecane,C18H36,252.2817012,0
HMDB0036348,Vitisin A,C26H24O14,560.1166054,0
HMDB0036349,Amlaic acid,C27H24O19,652.0911786,0
HMDB0036350,Methyl 2-propenyl tetrasulfide,C4H8S4,183.950883,0
HMDB0036351,Methyl 2-propenyl pentasulfide,C4H8S5,215.9229537,0
HMDB0036353,Glycerol trisinapate,C36H38O15,710.2210705,0
HMDB0036354,1-Pentenyl glucosinolate,C12H21NO9S2,387.0657727,0
HMDB0036355,3-Methylpentyl glucosinolate,C13H25NO9S2,403.0970728,0
HMDB0036357,Oleanolic acid 3-[glucosyl-(1->4)-xyloside],C41H66O12,750.4554276,0
HMDB0036360,Pipercyclobutanamide A,C34H38N2O6,570.272987,0
HMDB0036361,Pipercyclobutanamide B,C36H40N2O6,596.288637,0
HMDB0036366,trans-delta-Viniferin 3''-glucoside,C34H32O11,616.1944619,0
HMDB0036368,"(R)-3,4-Dihydro-2-methyl-2-(4,8,12-trimethyl-3,7,11-tridecatrienyl)-2H-1-benzopyran-6-ol",C26H38O2,382.2871805,0
HMDB0036371,3-Hydroxy-1-phenyl-1-eicosanone,C26H44O2,388.3341307,0
HMDB0036376,"3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",C23H28O13,512.152991,0
HMDB0036377,7-Hydroxy-2-methyl-4-oxo-4H-1-benzopyran-5-carboxylic acid 7-glucoside,C17H18O10,382.0899968,0
HMDB0036378,2-Decarboxybetanin,C23H26N2O11,506.1536597,0
HMDB0036379,2-Decarboxyphyllocactin,C26H28N2O14,592.1540536,0
HMDB0036394,N-Methylcalystegine C1,C8H15NO5,205.0950226,0
HMDB0036397,Labadoside,C38H42O16,754.2472853,0
HMDB0036398,Rumexoside,C20H22O10,422.1212969,0
HMDB0036400,"2',7-Dihydroxy-4'-methoxy-8-prenylflavan 2',7-diglucoside",C33H44O14,664.2731061,0
HMDB0036404,3beta-Acetoxy-19alpha-hydroxy-12-ursene,C32H52O3,484.3916455,0
HMDB0036405,7-Epizucchini factor A,C44H59NO5,681.439324,0
HMDB0036410,Liriodendrin,C34H46O18,742.2684147,0
HMDB0036430,Momordicoside K,C37H60O9,648.4237335,0
HMDB0036434,Lucidenic acid E2,C29H40O8,516.2723183,0
HMDB0036435,Lucidenic acid D2,C29H38O8,514.2566682,0
HMDB0036438,Fasciculic acid B,C36H60O9,636.4237335,0
HMDB0036439,Fasciculic acid A,C36H60O8,620.4288189,0
HMDB0036440,Fasciculic acid C,C38H63NO11,709.4401119,0
HMDB0036442,"3beta,15alpha-Diacetoxylanosta-8,24-dien-26-oic acid",C34H52O6,556.3763894,0
HMDB0036451,(S)-gamma-Calacorene,C15H20,200.1565006,0
HMDB0036456,"10-Hydroxy-3-methoxy-1,3,5,7-cadinatetraen-9-one",C16H20O3,260.1412445,0
HMDB0036468,"1,5,5,8-Tetramethyl-12-thiabicyclo[9.1.0]dodeca-3,7-diene",C15H24S,236.1598715,0
HMDB0036470,"1,4-Dimethyl-7-ethylazulene",C14H16,184.1252005,0
HMDB0036476,Araliasaponin I,C47H76O18,928.5031656,0
HMDB0036477,Araliasaponin III,C53H86O23,1090.555989,0
HMDB0036479,Cyclolinopeptide F,C55H73N9O10S2,1083.492181,0
HMDB0036480,Assamsaponin F,C62H94O29,1302.588077,0
HMDB0036481,Assamsaponin G,C60H92O28,1260.577512,0
HMDB0036485,Trigoneoside XIb,C44H74O19,906.4824302,0
HMDB0036486,Assamsaponin J,C66H96O27,1320.613898,0
HMDB0036491,Di-2-propenyl sulfide,C6H10S,114.050321,0
HMDB0036524,"3b,8b-Dihydroxy-6b-(3-chloro-2-hydroxy-2-methylbutanoyloxy)-7(11)-eremophilen-12,8-olide",C20H29ClO7,416.160181,0
HMDB0036525,Myricanol 5-glucoside,C27H36O10,520.2308474,0
HMDB0036526,Myricanol 5-(6-galloylglucoside),C34H40O14,672.241806,0
HMDB0036527,Myricanol 5-[arabinosyl-(1->6)-glucoside],C32H44O15,668.2680207,0
HMDB0036528,Myricanol 5-laminaribioside,C33H46O15,682.2836708,0
HMDB0036544,1'-Acetoxyeugenol acetate,C14H16O5,264.0997736,0
HMDB0036548,Hericenone B,C27H31NO4,433.2253085,0
HMDB0036551,Cyclolinopeptide G,C56H75N9O10S2,1097.507831,0
HMDB0036552,Cyclolinopeptide I,C55H73N9O9S2,1067.497266,0
HMDB0036553,Cyclolinopeptide H,C56H75N9O9S2,1081.512916,0
HMDB0036558,(S)-Verimol F,C17H20O3,272.1412445,0
HMDB0036561,Agnuside,C22H26O11,466.1475117,0
HMDB0036567,"(3b,5a,6b,25R)-3,6-Dihydroxyspirostane-2,12-dione 3-[4'-(2''-glucosyl-3''-xylosyl)-galactoside]",C50H78O25,1078.483218,0
HMDB0036573,"1,3,5-Trithiane",C3H6S3,137.9631623,0
HMDB0036574,Carbon disulfide,CS2,75.94414138,0
HMDB0036577,Trifluoromethanesulfonic acid,CHF3O3S,149.9598492,0
HMDB0036578,Cyperotundone,C16H24,216.1878008,0
HMDB0036581,"1,26-Hexacosanediol",C26H54O2,398.412381,0
HMDB0036592,Validamycin A,C20H35NO13,497.2108402,0
HMDB0036593,Validamycin B,C20H35NO14,513.2057548,0
HMDB0036597,"1-Hydroxy-3,6,7-trimethoxy-2,8-diprenylxanthone",C26H30O6,438.2042387,0
HMDB0036600,T2 Toxin,C24H34O9,466.2202827,0
HMDB0036601,3'-Hydroxy-T2 Toxin,C24H34O10,482.2151973,0
HMDB0036602,(S)-Pterosin K,C15H19ClO2,266.1073576,0
HMDB0036604,N-Methylcalystegine B2,C8H15NO4,189.100108,0
HMDB0036606,Pterosin F,C14H17ClO,236.0967929,0
HMDB0036609,Rothindin,C22H20O10,444.1056469,0
HMDB0036612,1-Desulfoyessotoxin,C55H82O18S,1062.522187,0
HMDB0036613,Rose bengal,C20H4Cl4I4O5,971.4991577,0
HMDB0036615,Homoyessotoxin,C56H84O21S2,1156.494651,0
HMDB0036617,(+)-Chebulic acid,C14H12O11,356.0379612,0
